Concept nr.	Concept	Set	Standard Transcription	List ID	Code	Comment	Stem	Confirmed	Source	Mediator	Add	cognate
5	the barrel	5 - 3	çəllək	29	Darvag4	NA	3	NA	NA	NA	NA	NA
5	the barrel	5 - 3	çəllək	31	Darvag5	NA	3	NA	NA	NA	NA	NA
5	the barrel	5 - 3	çəllək	32	Darvag6	NA	3	NA	NA	NA	NA	NA
5	the barrel	5 - 3	çəllək	106	Qax7	NA	3	NA	NA	NA	NA	NA
5	the barrel	5 - 3	çəllək	133	Yersi1	NA	3	NA	NA	NA	NA	NA
5	the barrel	5 - 3	çəllək	134	Yersi2	NA	3	NA	NA	NA	NA	NA
5	the barrel	5 - 3	çəllək	135	Yersi3	NA	3	NA	NA	NA	NA	NA
5	the barrel	5 - 3	čelik	153	E_Persian	NA	3	NA	NA	NA	NA	NA
5	the barrel	5 - 4	k'asri	148	E_Georgian	NA	4	NA	NA	NA	NA	NA
5	the barrel	5 - 13	danışmaq	13	E_Azerbaijani	NA	13	NA	NA	NA	NA	NA
5	the barrel	5 - 13	danışmaq	27	Darvag2	NA	13	NA	NA	NA	NA	NA
5	the barrel	5 - 17	папатIу	18	D_Hinuq	NA	17	NA	NA	NA	NA	NA
5	the barrel	5 - 21	ЧАМЧАХ	21	D_Lezgian	NA	21	NA	NA	NA	NA	NA
5	the barrel	5 - 22	чирмá / чирми	143	Tlibisho2	ADD_ENTRY	22	NA	NA	NA	NA	NA
5	the barrel	5 - 22	чирмá / чирми	144	Tlibisho3	ADD_ENTRY	22	NA	NA	NA	NA	NA
5	the barrel	5 - 22	чирмá / чирми	145	Tlibisho4	ADD_ENTRY	22	NA	NA	NA	NA	NA
5	the barrel	5 - 22	чирмá / чирми	146	D_Bagvalal	ADD_ENTRY	22	NA	NA	NA	NA	NA
5	the barrel	5 - 22	чирмá	150	E_Avar	NA	22	NA	NA	NA	NA	NA
5	the barrel	5 - 22	черма	151	E_Chechen	NA	22	NA	NA	NA	NA	NA
6	the bat	6 - 2	čowgān	153	E_Persian	NA	2	NA	NA	NA	NA	NA
6	the bat	6 - 3	"خُفَّاش
"	149	E_Arabic	kẖufãạsẖ	3	NA	NA	NA	NA	NA
6	the bat	6 - 4	kündäy	141	D_Bezhta2	NA	4	NA	NA	NA	NA	yes
6	the bat	6 - 7	ʁamura	103	Qax4	NA	7	NA	NA	NA	NA	NA
6	the bat	6 - 7	ʁamura	105	Qax6	NA	7	NA	NA	NA	NA	NA
6	the bat	6 - 7	ʁamura	148	E_Georgian	NA	7	NA	NA	NA	NA	NA
6	the bat	6 - 8	yarasa	13	E_Azerbaijani	NA	8	NA	NA	NA	NA	NA
6	the bat	6 - 8	yarasa	52	Ilisu1	NA	8	NA	NA	NA	NA	NA
6	the bat	6 - 8	yarasa	101	Qax2	CONFIRMED	8	NA	NA	NA	NA	NA
6	the bat	6 - 8	yarasa	102	Qax3	NA	8	NA	NA	NA	NA	NA
6	the bat	6 - 8	yarasa	106	Qax7	NA	8	NA	NA	NA	NA	NA
6	the bat	6 - 8	yarasa	108	Qax9	NA	8	NA	NA	NA	NA	NA
6	the bat	6 - 10	варканат	152	E_Kumyk	NA	10	NA	NA	NA	NA	NA
6	the bat	6 - 14	гедеро	19	D_Karata	NA	14	NA	NA	NA	NA	yes
6	the bat	6 - 14	гедеро	53	Karata1	NA	14	NA	NA	NA	NA	yes
6	the bat	6 - 14	гедеро	55	Karata3	NA	14	NA	NA	NA	NA	yes
6	the bat	6 - 14	гедеро	56	Karata4	NA	14	NA	NA	NA	NA	yes
6	the bat	6 - 16	гечекъуш	152	E_Kumyk	NA	16	NA	NA	NA	NA	NA
6	the bat	6 - 18	дергва	9	D_Botlikh	NA	18	NA	NA	NA	NA	yes
6	the bat	6 - 18	дергело	150	E_Avar	NA	18	NA	NA	NA	NA	NA
6	the bat	6 - 21	киндури	18	D_Hinuq	NA	21	NA	NA	NA	NA	yes
6	the bat	6 - 24	къохьолъалкIач	150	E_Avar	dial	24	NA	NA	NA	NA	NA
6	the bat	6 - 25	кьаркьулув	21	D_Lezgian	NA	25	NA	NA	NA	NA	NA
6	the bat	6 - 26	ЛАЛIУIХЪИ	25	D_Tsez	NA	26	NA	NA	NA	NA	yes
6	the bat	6 - 26	ЛАЛIУIХЪИ	83	Kidero1	NA	26	NA	NA	NA	NA	yes
6	the bat	6 - 26	ЛАЛIУIХЪИ	85	Kidero3	NA	26	NA	NA	NA	NA	yes
6	the bat	6 - 27	летучая мышь	22	E_Russian	NA	27	NA	NA	NA	NA	NA
6	the bat	6 - 33	ххикри	16	D_Gagatli	NA	33	NA	NA	NA	NA	yes
6	the bat	6 - 33	ххикри	111	Rikvani1	NA	33	NA	NA	NA	NA	yes
6	the bat	6 - 35	хъархъанаг	23	D_Rutul	NA	35	NA	NA	NA	NA	NA
6	the bat	6 - 35	хъархъанаг	82	Kiche2	NA	35	NA	NA	NA	NA	NA
6	the bat	6 - 38	ччаппрхлинц	24	D_Tabasaran	NA	38	NA	NA	NA	NA	NA
6	the bat	6 - 38	ччаппрхлинц	24	D_Tabasaran	NA	38	NA	NA	NA	NA	NA
6	the bat	6 - 46	мухурáщакиб	146	D_Bagvalal	NA	46	NA	NA	NA	NA	yes
6	the bat	6 - 50	q'eɬːibožo	140	D_Archi	NA	50	NA	NA	NA	NA	NA
6	the bat	6 - 51	šabpare	153	E_Persian	NA	51	NA	NA	NA	NA	NA
6	the bat	6 - 52	xaffāš	153	E_Persian	NA	52	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	13	E_Azerbaijani	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	26	Darvag1	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	27	Darvag2	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	28	Darvag3	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	29	Darvag4	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	31	Darvag5	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	32	Darvag6	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	52	Ilisu1	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	101	Qax2	CONFIRMED	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	102	Qax3	CONFIRMED	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	106	Qax7	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	108	Qax9	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	133	Yersi1	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	134	Yersi2	NA	1	NA	NA	NA	NA	NA
7	the beak	7 - 1	dimdik	135	Yersi3	CONFIRMED	1	NA	NA	NA	NA	NA
7	the beak	7 - 4	"مِنْقَار
"	149	E_Arabic	min̊qār	4	NA	NA	NA	NA	NA
7	the beak	7 - 4	menqār	153	E_Persian	NA	4	NA	NA	NA	NA	NA
7	the beak	7 - 5	möƛ‘ö	8	Bezhta1	NA	5	NA	NA	NA	NA	yes
7	the beak	7 - 5	möƛ‘ö	141	D_Bezhta2	NA	5	NA	NA	NA	NA	yes
7	the beak	7 - 6	muč	140	D_Archi	NA	6	NA	NA	NA	NA	NA
7	the beak	7 - 7	nisk'art'i	1	Alibeglo1	NA	7	NA	NA	NA	NA	NA
7	the beak	7 - 7	nisk'art'i	96	Meshabash1	NA	7	NA	NA	NA	NA	NA
7	the beak	7 - 7	nisk'art'i	105	Qax6	NA	7	NA	NA	NA	NA	NA
7	the beak	7 - 7	nisk'art'i	148	E_Georgian	NA	7	NA	NA	NA	NA	NA
7	the beak	7 - 11	буIкьи	25	D_Tsez	NA	11	NA	NA	NA	NA	yes
7	the beak	7 - 11	буIкьи	85	Kidero3	NA	11	NA	NA	NA	NA	yes
7	the beak	7 - 13	гозо	9	D_Botlikh	NA	13	NA	NA	NA	NA	NA
7	the beak	7 - 13	гозо	16	D_Gagatli	NA	13	NA	NA	NA	NA	NA
7	the beak	7 - 13	гозо	150	E_Avar	NA	13	NA	NA	NA	NA	NA
7	the beak	7 - 13	гозо	156	Kvankhidatli1	гозо?	13	NA	NA	NA	NA	NA
7	the beak	7 - 16	гъямгъям	24	D_Tabasaran	NA	16	NA	NA	NA	NA	NA
7	the beak	7 - 19	з1ок	151	E_Chechen	NA	19	NA	NA	NA	NA	NA
7	the beak	7 - 22	къупп	10	D_Agul	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1уф	21	D_Lezgian	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	23	D_Rutul	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	48	Ikhrek1	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	49	Ikhrek2	?	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	50	Ikhrek3	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	51	Ikhrek4	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1уф	66	Khlyut1	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1уф	67	Khlyut2	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1уф	69	Khlyut4	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1уф	70	Khlyut5	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	81	Kiche1	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	82	Kiche2	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	112	Rutul1	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	къушбурун	152	E_Kumyk	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	169	Khnov1	hint	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	170	Khnov2	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	171	Khnov3	только клюв (первый согласный неясный)	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	172	Kina4	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	173	Kina5	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	174	Kina3a	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	175	Kina2a	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 22	к1ухь	176	Kina1a	NA	22	NA	NA	NA	NA	NA
7	the beak	7 - 24	клюв	22	E_Russian	NA	24	NA	NA	NA	NA	NA
7	the beak	7 - 28	микьу	18	D_Hinuq	NA	28	NA	NA	NA	NA	yes
7	the beak	7 - 34	суНк1а	19	D_Karata	NA	34	NA	NA	NA	NA	yes
7	the beak	7 - 34	суНк1а	53	Karata1	NA	34	NA	NA	NA	NA	yes
7	the beak	7 - 34	суНк1а	55	Karata3	NA	34	NA	NA	NA	NA	yes
7	the beak	7 - 34	суНк1а	56	Karata4	NA	34	NA	NA	NA	NA	yes
7	the beak	7 - 34	суНк1а	154	Anchikh1	NA	34	NA	NA	NA	NA	yes
7	the beak	7 - 34	суНк1а	155	Anchikh2	NA	34	NA	NA	NA	NA	yes
7	the beak	7 - 36	хоНхóл // хваНхáл	146	D_Bagvalal	NA	36	NA	NA	NA	NA	yes
7	the beak	7 - 37	nok	153	E_Persian	NA	37	NA	NA	NA	NA	NA
8	the beard	8 - 1	bab	8	Bezhta1	NA	1	NA	NA	NA	NA	yes
8	the beard	8 - 1	баб	18	D_Hinuq	NA	1	NA	NA	NA	NA	yes
8	the beard	8 - 1	bab	141	D_Bezhta2	NA	1	NA	NA	NA	NA	yes
8	the beard	8 - 1	bab	161	Bezhta2	NA	1	NA	NA	NA	NA	yes
8	the beard	8 - 3	муджур	10	D_Agul	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	23	D_Rutul	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мужри	24	D_Tabasaran	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	48	Ikhrek1	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	49	Ikhrek2	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	50	Ikhrek3	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	51	Ikhrek4	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	81	Kiche1	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	82	Kiche2	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	112	Rutul1	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	moč'or	140	D_Archi	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	172	Kina4	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	173	Kina5	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	174	Kina3a	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	175	Kina2a	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	176	Kina1a	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	169	Khnov1	hint	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	170	Khnov2	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 3	мичри	171	Khnov3	NA	3	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	13	E_Azerbaijani	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	26	Darvag1	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	27	Darvag2	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	28	Darvag3	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	29	Darvag4	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	31	Darvag5	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	32	Darvag6	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	52	Ilisu1	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	101	Qax2	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	102	Qax3	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	106	Qax7	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	108	Qax9	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	133	Yersi1	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	134	Yersi2	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	saqqal	135	Yersi3	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 5	сакъал	152	E_Kumyk	NA	5	NA	NA	NA	NA	NA
8	the beard	8 - 6	ts'veri	1	Alibeglo1	NA	6	NA	NA	NA	NA	NA
8	the beard	8 - 6	ts'veri	103	Qax4	NA	6	NA	NA	NA	NA	NA
8	the beard	8 - 6	ts'veri	148	E_Georgian	NA	6	NA	NA	NA	NA	NA
8	the beard	8 - 8	борода	22	E_Russian	NA	8	NA	NA	NA	NA	NA
8	the beard	8 - 9	бошолкIа	18	D_Hinuq	NA	9	NA	NA	NA	NA	yes
8	the beard	8 - 10	котIу	18	D_Hinuq	NA	10	NA	NA	NA	NA	yes
8	the beard	8 - 11	маж	151	E_Chechen	NA	11	NA	NA	NA	NA	NA
8	the beard	8 - 12	мигужур	9	D_Botlikh	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигату	16	D_Gagatli	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	19	D_Karata	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	53	Karata1	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	55	Karata3	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	56	Karata4	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигату	111	Rikvani1	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	126	Tukita1	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигату	137	Zilo1	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигату	138	Zilo2	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мегеж	150	E_Avar	NA	12	NA	NA	NA	NA	NA
8	the beard	8 - 12	мигаж	154	Anchikh1	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	155	Anchikh2	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигату	156	Kvankhidatli1	мигажу?	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	157	Tukita2	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	158	Tukita3	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	159	Tukita4	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 12	мигаж	160	Tukita5	NA	12	NA	NA	NA	NA	yes
8	the beard	8 - 13	мошолкIа	18	D_Hinuq	NA	13	NA	NA	NA	NA	yes
8	the beard	8 - 13	МЕШÓЛГА	25	D_Tsez	NA	13	NA	NA	NA	NA	yes
8	the beard	8 - 13	МЕШÓЛГА	84	Kidero2	NA	13	NA	NA	NA	NA	yes
8	the beard	8 - 13	МЕШÓЛГА	85	Kidero3	NA	13	NA	NA	NA	NA	yes
8	the beard	8 - 14	ЧУРУ	21	D_Lezgian	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	66	Khlyut1	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	67	Khlyut2	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	68	Khlyut3	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	69	Khlyut4	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	70	Khlyut5	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	165	Fiy1	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	166	Fiy2	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	167	Gdym1	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 14	ЧУРУ	168	Gdym2	NA	14	NA	NA	NA	NA	NA
8	the beard	8 - 16	riš	153	E_Persian	NA	16	NA	NA	NA	NA	NA
8	the beard	8 - 18	ذَقْن	149	E_Arabic	dẖaq̊n	18	NA	NA	NA	NA	NA
9	the beeswax	9 - 1	(перулъи) щиру	9	D_Botlikh	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щир	16	D_Gagatli	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	19	D_Karata	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	53	Karata1	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	55	Karata3	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	56	Karata4	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щир	111	Rikvani1	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щир	137	Zilo1	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щир	138	Zilo2	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щирв	142	Tlibisho1	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щирв	143	Tlibisho2	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щирв	144	Tlibisho3	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щирв	145	Tlibisho4	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щирв	146	D_Bagvalal	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	154	Anchikh1	это воск, прополис говорим по-русски	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	155	Anchikh2	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щир	156	Kvankhidatli1	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	157	Tukita2	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	158	Tukita3	ширу - воск, к1алт1ах1е - прополис	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 1	щиру	159	Tukita4	NA	1	NA	NA	NA	NA	yes
9	the beeswax	9 - 2	мум	10	D_Agul	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	mum	13	E_Azerbaijani	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	21	D_Lezgian	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	23	D_Rutul	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	48	Ikhrek1	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	49	Ikhrek2	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	50	Ikhrek3	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	51	Ikhrek4	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	mum	52	Ilisu1	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	66	Khlyut1	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	70	Khlyut5	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	81	Kiche1	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	82	Kiche2	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	mum	101	Qax2	CONFIRMED	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	mum	102	Qax3	CONFIRMED	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	mum	106	Qax7	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	mum	108	Qax9	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	mum	153	E_Persian	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	165	Fiy1	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	166	Fiy2	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	167	Gdym1	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	168	Gdym2	hint	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	170	Khnov2	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	171	Khnov3	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	174	Kina3a	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 2	мум	176	Kina1a	NA	2	NA	NA	NA	NA	NA
9	the beeswax	9 - 5	santeli	96	Meshabash1	NA	5	NA	NA	NA	NA	NA
9	the beeswax	9 - 5	santeli	148	E_Georgian	NA	5	NA	NA	NA	NA	NA
9	the beeswax	9 - 6	"شَمْعُ الْعَسَل
"	149	E_Arabic	sẖam̊ʿu ạl̊ʿasal	6	NA	NA	NA	NA	NA
9	the beeswax	9 - 8	χam	140	D_Archi	NA	8	NA	NA	NA	NA	NA
9	the beeswax	9 - 9	балоз	151	E_Chechen	NA	9	NA	NA	NA	NA	NA
9	the beeswax	9 - 9	балавуз	152	E_Kumyk	NA	9	NA	NA	NA	NA	NA
9	the beeswax	9 - 10	воск	22	E_Russian	NA	10	NA	NA	NA	NA	NA
9	the beeswax	9 - 14	милах	10	D_Agul	NA	14	NA	NA	NA	NA	NA
9	the beeswax	9 - 14	мулах	24	D_Tabasaran	NA	14	NA	NA	NA	NA	NA
9	the beeswax	9 - 18	хIе	18	D_Hinuq	NA	18	NA	NA	NA	NA	NA
9	the beeswax	9 - 18	ХIЕ	25	D_Tsez	NA	18	NA	NA	NA	NA	NA
9	the beeswax	9 - 18	ХIЕ	83	Kidero1	NA	18	NA	NA	NA	NA	NA
9	the beeswax	9 - 18	ХIЕ	85	Kidero3	NA	18	NA	NA	NA	NA	NA
9	the beeswax	9 - 18	хIе	150	E_Avar	NA	18	NA	NA	NA	NA	NA
9	the beeswax	9 - 20	tsvili	148	E_Georgian	NA	20	NA	NA	NA	NA	NA
10	the belt	10 - 1	band	153	E_Persian	NA	1	NA	NA	NA	NA	NA
10	the belt	10 - 4	kamari	1	Alibeglo1	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kəmər	13	E_Azerbaijani	пояс	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kəmər	31	Darvag5	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kəmər	32	Darvag6	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kəmər	52	Ilisu1	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kamari	96	Meshabash1	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kəmər	101	Qax2	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kəmər	102	Qax3	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kamari	103	Qax4	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kamari	104	Qax5	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kamari	105	Qax6	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kəmər	106	Qax7	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kəmər	108	Qax9	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kamari	148	E_Georgian	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 4	kamarband	153	E_Persian	NA	4	NA	NA	NA	NA	NA
10	the belt	10 - 5	q'ˤot'ol	140	D_Archi	NA	5	NA	NA	NA	NA	NA
10	the belt	10 - 6	qayış	13	E_Azerbaijani	ремень	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	гъяйиш	24	D_Tabasaran	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	qayış	26	Darvag1	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	qayış	27	Darvag2	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	qayış	28	Darvag3	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	qayış	29	Darvag4	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	qayış	133	Yersi1	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	qayış	134	Yersi2	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	qayış	135	Yersi3	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 6	къайыш	152	E_Kumyk	NA	6	NA	NA	NA	NA	NA
10	the belt	10 - 8	ремень	22	E_Russian	NA	8	NA	NA	NA	NA	NA
10	the belt	10 - 10	tic’iyo	141	D_Bezhta2	NA	10	NA	NA	NA	NA	NA
10	the belt	10 - 11	ýлъ1	18	D_Hinuq	NA	11	NA	NA	NA	NA	NA
10	the belt	10 - 12	ашуне1	18	D_Hinuq	NA	12	NA	NA	NA	NA	yes
10	the belt	10 - 13	белбав	152	E_Kumyk	NA	13	NA	NA	NA	NA	NA
10	the belt	10 - 16	доьхка	151	E_Chechen	NA	16	NA	NA	NA	NA	NA
10	the belt	10 - 17	илъоб	16	D_Gagatli	NA	17	NA	NA	NA	NA	NA
10	the belt	10 - 17	илъ	18	D_Hinuq	NA	17	NA	NA	NA	NA	NA
